name,energy_kcal,protein_g,fat_g,carbohydrate_g,sugar_g
Soto madura,0.0005263157894736842,0.05,0.006341463414634147,0.007399577167019028,0.0335820895522388
Saos tomat,0.06432748538011696,0.0016666666666666668,0.001951219512195122,0.051797040169133196,0.0
Sariroti sandwich coklat,0.08771929824561403,0.0025,0.029268292682926828,0.04439746300211417,0.0298507462686567
Bentul (Komba),0.058479532163742694,0.0015,0.007804878048780488,0.20718816067653278,0.1559701492537313
Sagu manis,0.16783625730994153,0.0004166666666666667,0.01902439024390244,0.13192389006342495,0.0
Lemonia Biscuit,0.026315789473684213,0.0008333333333333334,0.024390243902439025,0.027484143763213533,0.0373134328358208
Koro loke,0.0003508771929824561,0.0275,0.03853658536585366,0.005708245243128965,0.0014925373134328
Daun pakis,0.0008187134502923977,0.0325,0.033658536585365856,0.009513742071881607,0.0029850746268656
Kangkung tondano,0.025146198830409357,0.0015,0.000975609756097561,0.017758985200845668,0.0
Mie telur cap 3 ayam,0.13450292397660818,0.006666666666666667,0.0,0.10359408033826639,0.0149253731343283
Pala,0.058479532163742694,0.0004166666666666667,0.0014634146341463415,0.08879492600422834,0.0813432835820895
Tepung Gaplek,0.2017543859649123,0.002,0.001951219512195122,0.17568710359408032,0.0
Tempe kedelai murni mentah,0.11754385964912281,0.017333333333333336,0.042926829268292686,0.02854122621564482,0.0
Flax seeds,0.312280701754386,0.015241666666666667,0.20565853658536584,0.06105708245243129,0.0
Starbucks hot caramel macchiato (nonfat milk),0.11695906432748539,0.009166666666666667,0.007317073170731707,0.07610993657505286,0.0
Bango Bumbu Kuliner Nusantara Tongseng Khas Solo,0.008771929824561403,0.0,0.007317073170731707,0.010570824524312896,0.0298507462686567
Bobengka,0.13157894736842105,0.004416666666666667,0.012682926829268294,0.0955602536997886,0.0
Markisa squash,0.00011695906432748539,0.08666666666666667,0.11560975609756097,0.002536997885835095,0.003731343283582
Pizza hut deluxe cheeses,0.08771929824561403,0.005,0.029268292682926828,0.03594080338266385,0.0149253731343283
Mi ABC cup baso sapi,0.1695906432748538,0.005833333333333334,0.06341463414634146,0.0718816067653277,0.0223880597014925
Nasi merah,0.0871345029239766,0.0023333333333333335,0.001951219512195122,0.06871035940803383,0.0
Bagea kenari manis,0.30584795321637426,0.002666666666666667,0.13756097560975608,0.1357293868921776,0.0
Teh Javana,0.0,0.0,0.0,0.059196617336152224,0.208955223880597
Biokul greek  yogurt,0.0935672514619883,0.005,0.058536585365853655,0.012684989429175477,0.0149253731343283
Frisian flag sweet delight,0.08771929824561403,0.005,0.029268292682926828,0.042283298097251586,0.1343283582089552
Ahh Nabati Richeese,0.005847953216374269,0.0,0.004878048780487805,0.0063424947145877385,0.0074626865671641
Indomie mi kuah,0.17543859649122806,0.005833333333333334,0.05365853658536585,0.09090909090909091,0.0223880597014925
Saladstop bold bulgogi,0.2408187134502924,0.014750000000000001,0.12536585365853659,0.06469344608879493,0.0992537313432835
Kue sus,0.12923976608187135,0.00625,0.049756097560975605,0.05243128964059197,0.0
Dodol galamai,0.20350877192982456,0.0003333333333333334,0.018536585365853658,0.16088794926004227,0.0
Ketoprak,0.08947368421052632,0.006583333333333334,0.037560975609756096,0.027484143763213533,0.0
Kue koa,0.19883040935672516,0.004,0.001951219512195122,0.16765327695560253,0.0
Keju mozzarella,0.16374269005847952,0.02291666666666667,0.08341463414634147,0.006553911205073996,0.0
Espresso,0.0017543859649122807,"3,33E+11",0.00024390243902439024,0.001035940803382664,0.0
Permen frozz lime mint,0.0,0.0,0.0,0.0021141649048625794,0.0
Eskrim magnum white almond,0.13450292397660818,0.0025,0.06829268292682927,0.048625792811839326,0.0970149253731343
Pop mie mie goreng pedas,0.21637426900584797,0.005,0.08292682926829269,0.10359408033826639,0.0298507462686567
Berilla Collezione Lasagne all'uovo,0.21637426900584797,0.009166666666666667,0.01951219512195122,0.15010570824524314,0.0
Roma Sandwich,0.08187134502923976,0.0016666666666666668,0.03414634146341464,0.03594080338266385,0.044776119402985
Taoge kacang tunggak,0.0005847953216374269,0.03333333333333333,0.02829268292682927,0.010570824524312896,0.0014925373134328
Kacang negara,0.2807017543859649,0.015333333333333332,0.09317073170731709,0.12367864693446089,0.0
Piattos Sambal Geprek Flavor,0.026315789473684213,0.0008333333333333334,0.024390243902439025,0.027484143763213533,0.0074626865671641
Japilus,0.29239766081871343,0.001,0.12243902439024391,0.1422832980972516,0.0
Ribeye,0.12690058479532165,0.0165,0.07419512195121952,0.00023255813953488373,0.0
Ikan Bader,0.0011695906432748538,0.16083333333333336,0.0,0.04016913319238901,0.0970149253731343
Nutrijell pudding suus rasa vanila (120 g),0.023391812865497075,0.0,0.0024390243902439024,0.016913319238900635,0.0373134328358208
Mie sedaap kari spesial,0.19883040935672516,0.006666666666666667,0.06341463414634146,0.10147991543340382,0.0149253731343283
Burger Carl's Jr california classic double cheeseburger,0.3508771929824561,0.01916666666666667,0.1902439024390244,0.08668076109936576,0.0820895522388059
The coffe bean & tea leaf matcha ice blended drink,0.23976608187134504,0.013333333333333334,0.04390243902439024,0.1416490486257928,0.4402985074626865
Permen mentos spearmint,0.0029239766081871343,0.0,0.0,0.0021141649048625794,0.0
Teh Kotak Rasa Apel,0.058479532163742694,0.0,0.0,0.05073995771670191,0.1492537313432835
Santan (dengan air),0.07134502923976609,0.0016666666666666668,0.04878048780487805,0.016067653276955602,0.0
Mi basah,0.05146198830409357,0.0005,0.016097560975609757,0.029598308668076112,0.0
Sagu forno,0.17017543859649123,0.0004166666666666667,0.01951219512195122,0.13403805496828752,0.0
Gado-gado,0.08011695906432749,0.005083333333333333,0.015609756097560976,0.04439746300211417,0.0
Coklat Hershey's milk chocolate,0.012865497076023392,0.00025,0.006341463414634147,0.005919661733615222,0.0194029850746268
Mie aceh rebus,0.06608187134502924,0.0025,0.015609756097560976,0.03826638477801269,0.0
Jagung gerontol,0.0912280701754386,0.0022500000000000003,0.006341463414634147,0.0704016913319239,0.0
Puff pastry sheet,0.11695906432748539,0.0025,0.06341463414634146,0.03805496828752643,0.0074626865671641
Melinjo emping tebal goreng asin,0.252046783625731,0.00925,0.07902439024390244,0.1331923890063425,0.0
Wortel,0.0003508771929824561,0.030000000000000002,0.03853658536585366,0.0021141649048625794,0.0044776119402985
Yogurt greek yummy original,0.08187134502923976,0.005833333333333334,0.01951219512195122,0.03594080338266385,0.0597014925373134
Sayur sop,0.015789473684210527,0.0010833333333333335,0.00975609756097561,0.0021141649048625794,0.0
Pulut,0.12631578947368421,0.002166666666666667,0.015121951219512195,0.09386892177589852,0.0
Andaliman,0.0012865497076023392,0.0825,0.08780487804878048,0.009725158562367865,0.0074626865671641
Nutrisari jus mangga,0.03508771929824561,0.0,0.004878048780487805,0.027484143763213533,0.0895522388059701
Ikan Batung,0.0006432748538011696,0.09583333333333334,0.02048780487804878,0.0306553911205074,0.0343283582089552
Bihun,0.00011695906432748539,0.29000000000000004,0.40048780487804875,0.009936575052854123,0.0007462686567164
Kelapa setengah tua,0.058479532163742694,0.0008333333333333334,0.01951219512195122,0.3805496828752643,0.0746268656716417
dancow susu bubuk fortigro full cream,0.07017543859649122,0.005,0.03414634146341464,0.021141649048625793,0.0
Pork loin,0.11578947368421053,0.01645,0.061365853658536584,0.0,0.0
Cake tape,0.18888888888888888,0.004083333333333334,0.05609756097560976,0.10591966173361524,0.0
Supermi rasa Kaldu Ayam,0.058479532163742694,0.005,0.05365853658536585,0.09513742071881608,0.0149253731343283
Jawawut,0.0008771929824561404,0.30333333333333334,0.3580487804878049,0.020507399577167018,0.0261194029850746
Ikan selar kuning cue,0.00040935672514619883,0.115,0.0,0.05708245243128964,0.0246268656716417
Sate Ayam,0.13157894736842105,0.016283333333333334,0.07229268292682926,0.010295983086680761,0.0
Ademsari chingku herbal tea,0.052631578947368425,0.0,0.0,0.04439746300211417,0.1567164179104477
Batatas gembili,0.00040935672514619883,0.06333333333333334,0.07804878048780488,0.0023255813953488376,0.0067164179104477
Daun pakis loggiho,0.0009356725146198831,0.045000000000000005,0.015121951219512195,0.004651162790697675,0.026865671641791
Supermi rasa steak ayam,0.08187134502923976,0.005833333333333334,0.07317073170731707,0.11416490486257928,0.044776119402985
Koro wedus,0.058479532163742694,0.002916666666666667,0.10829268292682927,0.7145877378435518,0.4552238805970149
Red Hot Cajun  (classic wings),0.08304093567251462,0.0125,0.03902439024390244,0.0021141649048625794,0.0
Tony roma's the original baby back ribs,0.32923976608187133,0.025,0.12195121951219512,0.11627906976744186,0.3731343283582089
Kerupuk kemplang (ikan) mentah,0.19005847953216376,0.0015,0.001951219512195122,0.1659619450317125,0.0
Rempeyek kacang uci,0.29064327485380115,0.014166666666666668,0.13463414634146342,0.10739957716701902,0.0
Ampas kacang hijau,0.056140350877192984,0.0030833333333333338,0.002926829268292683,0.04038054968287527,0.0
Pronas chicken luncheon,0.04678362573099415,0.0033333333333333335,0.029268292682926828,0.0063424947145877385,0.0
Susu kerbau,0.00046783625730994154,0.13333333333333333,0.03463414634146341,0.01331923890063425,0.0895522388059701
Soto sukaraja,0.0006432748538011696,0.06666666666666667,0.04390243902439024,0.006765327695560254,0.0261194029850746
Chitato keripik kentang rasa sapi panggang,0.06432748538011696,0.0016666666666666668,0.029268292682926828,0.023255813953488372,0.0
Manan samin,0.2216374269005848,0.0028333333333333335,0.08829268292682928,0.10697674418604652,0.0
Pizza hut meat lover's,0.27485380116959063,0.015833333333333335,0.13658536585365855,0.07610993657505286,0.0074626865671641
Bika ambon,0.11637426900584795,0.0017500000000000003,0.007317073170731707,0.09386892177589852,0.0
Keju Lemnos Fetta Cheese,0.048538011695906436,0.0045000000000000005,0.033658536585365856,0.0008456659619450318,0.0067164179104477
Krupuk Bocah Tua (mentah),0.19883040935672516,0.0008333333333333334,0.0,0.17758985200845667,0.0
Nissin wafer coklat,0.029239766081871347,0.0016666666666666668,0.029268292682926828,0.042283298097251586,0.0597014925373134
Richeese Nabati,0.023391812865497075,0.0,0.007317073170731707,0.012684989429175477,0.0
KFC extra crispy sayap,0.09941520467836258,0.008333333333333333,0.06341463414634146,0.010570824524312896,0.0
Kacang uci,0.20935672514619882,0.0195,0.011707317073170732,0.1281183932346723,0.0
Kecimpring singkong goreng,0.2713450292397661,0.001,0.09073170731707318,0.1543340380549683,0.0
Sariroti Sandwich krim keju,0.07602339181286549,0.0025,0.029268292682926828,0.03594080338266385,0.0223880597014925
Susu My protein impact whey protein,0.06140350877192983,0.016666666666666666,0.00878048780487805,0.0063424947145877385,0.0119402985074626
Ubi jalar kuning,0.0005847953216374269,0.09916666666666667,0.12243902439024391,0.0010570824524312897,0.0029850746268656
Amparan,0.00046783625730994154,0.15916666666666668,0.16585365853658537,0.0027484143763213532,0.0410447761194029
Kluwek,0.18128654970760233,0.008333333333333333,0.11707317073170731,0.02854122621564482,0.0
keripik Qtela singkong,0.058479532163742694,0.0,0.024390243902439025,0.029598308668076112,0.0074626865671641
Milo Activ-Go 18 gram,0.008771929824561403,0.0016666666666666668,0.00975609756097561,0.027484143763213533,0.0597014925373134
Indomie rasa ayam bawang,0.058479532163742694,0.005833333333333334,0.05365853658536585,0.09090909090909091,0.0223880597014925
Ketela pohon kukus,0.08947368421052632,0.001,0.0014634146341463415,0.07695560253699789,0.0
Indomie rasa ayam special,0.052631578947368425,0.005833333333333334,0.04878048780487805,0.09302325581395349,0.0223880597014925
Caotina,0.06666666666666667,0.0008333333333333334,0.03609756097560976,0.021987315010570826,0.0746268656716417
Jahe,0.0007017543859649122,0.0425,0.049268292682926824,0.0031712473572938693,0.0074626865671641
Lamtoro biji tua,0.000760233918128655,0.12333333333333334,0.1278048780487805,0.022410147991543342,0.003731343283582
Yeo's Chrysantenum tea,0.052631578947368425,0.0,0.0,0.046511627906976744,0.1641791044776119
Kue kelapa,0.3456140350877193,0.004666666666666667,0.2053658536585366,0.10042283298097252,0.0
Teajus Gula Batu,0.014619883040935673,0.0,0.0,0.012684989429175477,0.0373134328358208
Sowa,0.028070175438596492,0.0013333333333333335,0.002926829268292683,0.019238900634249472,0.0
nestle cerelac bubur sereal susu rasa ayam sayur,0.12280701754385966,0.006666666666666667,0.024390243902439025,0.0718816067653277,0.0
Nissin UFO fried ramen 100 g,0.11111111111111112,0.006666666666666667,0.1024390243902439,0.13107822410147993,0.044776119402985
Ricola herb canndy,0.03508771929824561,0.0,0.0,0.03171247357293869,0.0
Jagung kuning pipil,0.0003508771929824561,0.12833333333333335,0.13853658536585364,0.008033826638477801,0.0261194029850746
Beras tumbuk,0.00023391812865497077,0.29500000000000004,0.3897560975609756,0.01649048625792812,0.0029850746268656
Mostarda metan-sawi,0.01929824561403509,0.0019166666666666666,0.0024390243902439024,0.009936575052854123,0.0
ABC Minuman Asam Jawa,0.08187134502923976,0.0,0.0,0.0718816067653277,0.0
Labu siam,0.00017543859649122806,0.025,0.032682926829268294,0.0012684989429175475,0.0007462686567164
Sirup Sunquick Orange,0.026315789473684213,0.0,0.0,0.023255813953488372,0.0820895522388059
Kembang tahu rebus,0.052631578947368425,0.008916666666666666,0.01951219512195122,0.009936575052854123,0.0
Indofood Racik Bumbu Nasi Goreng,0.0,0.0,0.0,0.008456659619450317,0.0149253731343283
Tahu telur,0.19181286549707602,0.0105,0.0970731707317073,0.05200845665961946,0.0
Tempe bongkrek,0.0695906432748538,0.003666666666666667,0.01707317073170732,0.038689217758985206,0.0
Royco ayam bumbu rujak,0.005847953216374269,0.0,0.0,0.004228329809725159,0.0149253731343283
Fitbar,0.052631578947368425,0.0025,0.012195121951219513,0.029598308668076112,0.0298507462686567
Tempe lamtoro var. gung tanpa kuit,0.07660818713450293,0.015000000000000001,0.003902439024390244,0.027484143763213533,0.0
Oishi Rasa Udang Pedas,0.007309941520467837,0.0008333333333333334,0.007317073170731707,0.016913319238900635,0.0074626865671641
Yoghurt,0.0012865497076023392,0.043333333333333335,0.01951219512195122,0.0069767441860465115,0.0186567164179104
Ikan Kakatua,0.000760233918128655,0.06833333333333334,0.03121951219512195,0.024101479915433405,0.008955223880597
Es krim Wall's double dutch,0.08771929824561403,0.0025,0.03414634146341464,0.03805496828752643,0.0671641791044776
Bamboe Tongseng,0.014619883040935673,0.0008333333333333334,0.012195121951219513,0.010570824524312896,0.0074626865671641
Top sirloin,0.07426900584795322,0.018141666666666667,0.021707317073170734,"2,11E+11",0.0
Sambal Terasi Kokita,0.017543859649122806,0.0008333333333333334,0.004878048780487805,0.010570824524312896,0.0074626865671641
susu mama minuman khusus ibu hamil & menyusui rasa cokelat,0.11111111111111112,0.007500000000000001,0.024390243902439025,0.054968287526427066,0.0
Ubi jalar tinta / kemayung,0.06315789473684211,0.0004166666666666667,0.001951219512195122,0.05412262156448203,0.0
Cengkeh kering,0.1929824561403509,0.004333333333333334,0.04341463414634147,0.12135306553911206,0.0
Kacang kedelai goreng,0.30467836257309944,0.026833333333333338,0.18390243902439027,0.048414376321353064,0.0
monde boromon cookies,0.0,0.0,0.0,0.03805496828752643,0.0373134328358208
KFC extra crispy dada,0.30994152046783624,0.029166666666666667,0.17073170731707318,0.03805496828752643,0.0
Mi ABC cup mi ayam jamur,0.2280701754385965,0.005833333333333334,0.0975609756097561,0.09513742071881608,0.0597014925373134
Permen RELAXA,0.005847953216374269,0.0,0.0,0.004228329809725159,0.0149253731343283
Kopi Good Day Chococinno,0.05730994152046784,0.0008333333333333334,0.00975609756097561,0.03594080338266385,0.0
Pop Ice Taro,0.008771929824561403,0.0,0.007317073170731707,0.046511627906976744,0.1417910447761194
Koro andong,0.20818713450292398,0.017083333333333336,0.019999999999999997,0.13023255813953488,0.0
Jeruk manis,0.00029239766081871346,0.037500000000000006,0.054634146341463415,0.0019027484143763216,0.0014925373134328
Ayam goreng kalasan,0.001695906432748538,0.22916666666666669,0.006341463414634147,0.07906976744186046,0.0910447761194029
Bamboe Lodeh,0.005847953216374269,0.0008333333333333334,0.004878048780487805,0.0,0.0
Pizza hut meat lovers,0.12280701754385966,0.006666666666666667,0.058536585365853655,0.03594080338266385,0.0149253731343283
Starbucks chocolate croissant,0.19883040935672516,0.004166666666666667,0.0975609756097561,0.08033826638477802,0.0970149253731343
Mie Gaga Goreng Lada Hitam,0.2280701754385965,0.007500000000000001,0.07804878048780488,0.11205073995771671,0.0
Spaghetti,0.08128654970760234,0.0061666666666666675,0.01024390243902439,0.0477801268498943,0.0
Eskrim walls feast vanila,0.08187134502923976,0.0016666666666666668,0.03902439024390244,0.03171247357293869,0.0970149253731343
Ham,0.22456140350877193,0.014083333333333333,0.17073170731707318,0.0006342494714587737,0.0
Es krim Diamond durian,0.058479532163742694,0.0016666666666666668,0.029268292682926828,0.025369978858350954,0.0671641791044776
Cold Stone Creamery Oreo Overload,0.5321637426900585,0.01,0.23902439024390243,0.24312896405919662,0.6865671641791045
Kue thipan,0.14444444444444446,0.002416666666666667,0.02048780487804878,0.10465116279069768,0.0
Dodol manado,0.21812865497076023,0.0035833333333333333,0.08048780487804878,0.10972515856236786,0.0
Ampas tahu kering,0.24210526315789474,0.022166666666666668,0.08926829268292684,0.08731501057082452,0.0
Dairy queen hot fudge sundae,0.25146198830409355,0.007500000000000001,0.07317073170731707,0.13953488372093023,0.3880597014925373
Tomat,0.058479532163742694,0.0010833333333333335,0.004878048780487805,0.042283298097251586,0.0261194029850746
Promina sliky puding rasa strawberry,0.06432748538011696,0.0008333333333333334,0.014634146341463414,0.04016913319238901,0.0820895522388059
Kue ali,0.2573099415204678,0.0031666666666666666,0.09024390243902439,0.13636363636363638,0.0
Keripik gadung,0.2608187134502924,0.0023333333333333335,0.07073170731707316,0.16067653276955604,0.0
Daun melinjo,0.0009356725146198831,0.08666666666666667,0.10390243902439025,0.010570824524312896,0.0097014925373134
Indofood Saos Tomat (135 ml),0.011695906432748537,0.0,0.0,0.010570824524312896,0.0298507462686567
donat Krispy kreme glazed chocolate cake,0.14619883040935672,0.0025,0.04878048780487805,0.08033826638477802,0.1791044776119403
Royco nasi goreng,0.008771929824561403,0.0,0.0,0.004228329809725159,0.0149253731343283
Starbucks Almond croissant,0.2456140350877193,0.008333333333333333,0.1073170731707317,0.09513742071881608,0.0970149253731343
Sari Wangi Teh Hitam Jahe & Kunyit,0.0,0.0,0.0,0.0,0.0
Mom Miyuki Go Roa Keripik Pisang Goroho (Roa Pedas),0.10526315789473685,0.0008333333333333334,0.03902439024390244,0.05073995771670191,0.1044776119402985
Emping beras,0.23567251461988303,0.008833333333333334,0.010731707317073172,0.180338266384778,0.0
Tahu goreng,0.06725146198830409,0.008083333333333333,0.041463414634146344,0.005285412262156448,0.0
Kopi Kapal api grande white coffe,0.052631578947368425,0.0008333333333333334,0.00975609756097561,0.03594080338266385,0.0895522388059701
Kabuto,0.14619883040935672,0.002166666666666667,0.012195121951219513,0.07484143763213531,0.0
Bayam,0.058479532163742694,0.0010833333333333335,0.004390243902439025,0.03382663847780127,0.0216417910447761
Nissin Gekikara Ramen Rasa Carbonara Pedas,0.20467836257309943,0.005833333333333334,0.058536585365853655,0.11205073995771671,0.0
Es krim Diamond kacang hijau,0.1286549707602339,0.0033333333333333335,0.05365853658536585,0.025369978858350954,0.0597014925373134
Outback steackhouse T-Bone,0.5321637426900585,0.06583333333333334,0.3121951219512195,0.008456659619450317,0.0
Cheesecake Factory Hot fudge sundae,0.7660818713450293,0.016666666666666666,0.4195121951219512,0.2452431289640592,0.7014925373134329
Sarimuka,0.09707602339181287,0.0019166666666666666,0.013658536585365854,0.06955602536997886,0.0
Kopiko coffe candy,0.023391812865497075,0.0,0.004878048780487805,0.016913319238900635,0.044776119402985
You C1000 vitamin orange,0.04678362573099415,0.0,0.0,0.042283298097251586,0.1492537313432835
Pizza hut deluxe cheese,0.22222222222222224,0.013333333333333334,0.09268292682926829,0.07822410147991543,0.0074626865671641
Tepung Jalejo,0.20292397660818715,0.015833333333333335,0.036585365853658534,0.12938689217758986,0.0
Kacang arab,0.0017543859649122807,0.275,0.2936585365853659,0.05031712473572939,0.0104477611940298
yummy bites banana flavor,0.11111111111111112,0.0016666666666666668,0.0,0.09302325581395349,0.0298507462686567
Oramu ninahu ndawa olaho,"5,85E+10",0.0975,0.02097560975609756,0.028964059196617337,0.0373134328358208
Ayam goreng church texas,0.000760233918128655,0.2391666666666667,0.008292682926829269,0.06553911205073996,0.1171641791044776
Brem,0.1456140350877193,0.0028333333333333335,0.001951219512195122,0.1226215644820296,0.0
Kopiko 78'C coffe latte,0.0935672514619883,0.0033333333333333335,0.014634146341463414,0.059196617336152224,0.1791044776119403
Sayur ndusuk,0.02865497076023392,0.0025833333333333337,0.012195121951219513,0.007610993657505286,0.0
Hershey's Spreads,0.11111111111111112,0.0025,0.058536585365853655,0.042283298097251586,0.1417910447761194
Gery Saluut Malkist Double Abon,0.052631578947368425,0.0008333333333333334,0.012195121951219513,0.03171247357293869,0.0223880597014925
Suweg kukus,0.054385964912280704,0.00125,0.0004878048780487805,0.04630021141649048,0.0
Kentang hitam,0.0005847953216374269,0.11833333333333335,0.16439024390243903,0.0019027484143763216,0.0029850746268656
Cangkuning,0.11929824561403508,0.0023333333333333335,0.036585365853658534,0.06638477801268498,0.0
Daun Tespong,0.0011111111111111111,0.058333333333333334,0.06780487804878049,0.00613107822410148,0.0022388059701492
Doritos barbeque,0.058479532163742694,0.0016666666666666668,0.02195121951219512,0.027484143763213533,0.0074626865671641
Pelolah manuk,0.0013450292397660817,0.18250000000000002,0.021463414634146343,0.041649048625792814,0.1014925373134328
Kopi bubuk instan,0.07543859649122807,0.01025,0.0024390243902439024,0.07399577167019028,0.0
Beras jagung putih,0.058479532163742694,0.0006666666666666668,0.023414634146341463,0.6490486257928119,0.535820895522388
Telur bebek bagian putih,0.00011695906432748539,0.045000000000000005,0.003902439024390244,0.023255813953488372,0.0
Makaroni,0.0014619883040935672,0.2941666666666667,0.38390243902439025,0.01839323467230444,0.0029850746268656
Buavita Orange,0.07017543859649122,0.0,0.0,0.059196617336152224,0.1716417910447761
Sop buntut,0.0003508771929824561,0.05916666666666667,0.010731707317073172,0.015856236786469344,0.026865671641791
Kacang hijau,0.0019298245614035087,0.26916666666666667,0.2770731707317073,0.048414376321353064,0.0111940298507462
Mi sedaap cup mi goreng,0.2280701754385965,0.005,0.08780487804878048,0.10993657505285413,0.0373134328358208
Outback steackhouse new york strip,0.4736842105263158,0.052500000000000005,0.3024390243902439,0.0,0.0
Permen Xylitol Blueberry Mint,0.005847953216374269,0.0,0.0,0.004228329809725159,0.0
Kacang kincai,0.0028654970760233923,0.37000000000000005,0.2682926829268293,0.042071881606765324,0.1194029850746268
Susu WRP Lose weight stroberi,0.1286549707602339,0.011666666666666667,0.029268292682926828,0.052854122621564484,0.1567164179104477
Daun kasbi/singkong karet,0.0007017543859649122,0.07666666666666667,0.05317073170731707,0.008456659619450317,0.026865671641791
Kacang marah tua,0.16374269005847952,0.013916666666666667,0.007804878048780488,0.133615221987315,0.0
Nissin Gekikara Ramen rasa Ayam Pedas,0.2105263157894737,0.005833333333333334,0.06829268292682927,0.10993657505285413,0.0
Widaran,0.247953216374269,0.0010833333333333335,0.05219512195121951,0.17061310782241015,0.0
Mr. Bread Roti tawar,0.11578947368421053,0.005833333333333334,0.014634146341463414,0.07610993657505286,0.0186567164179104
Indomie mi goreng aceh,0.09941520467836258,0.007500000000000001,0.09268292682926829,0.11627906976744186,0.044776119402985
Ichitan Thailand Milk Tea,0.029239766081871347,0.0025,0.029268292682926828,0.07610993657505286,0.1865671641791044
Top coffee Gula Aren,0.011695906432748537,0.0008333333333333334,0.012195121951219513,0.03805496828752643,0.1044776119402985
Sayur umbut kelapa,0.0391812865497076,0.004333333333333334,0.014146341463414635,0.010782241014799155,0.0
Maggi Magic Lezat Bumbu Penyedap,0.0029239766081871343,0.0008333333333333334,0.0,0.0021141649048625794,0.0
Good Time Cookies,0.029239766081871347,0.0016666666666666668,0.029268292682926828,0.04439746300211417,0.0746268656716417
Beras parboiled,0.2064327485380117,0.005666666666666667,0.002926829268292683,0.16913319238900634,0.0
Nangka masak pohon,0.0015789473684210528,0.08833333333333333,0.13463414634146342,0.002536997885835095,0.0022388059701492
Cucuru bayau,0.0007017543859649122,0.29083333333333333,0.18682926829268293,0.01437632135306554,0.1395522388059701
Kalio otak,0.0008187134502923977,0.13083333333333333,0.055609756097560976,0.017124735729386893,0.0656716417910447
Heavenly blush greek yogurt,0.09941520467836258,0.005,0.04390243902439024,0.03382663847780127,0.0671641791044776
Biskuit meiji Hello panda,0.13450292397660818,0.0025,0.04878048780487805,0.06342494714587738,0.0895522388059701
Telur bebek bagian kuning,0.00011695906432748539,0.3216666666666667,0.003902439024390244,0.03594080338266385,0.2611940298507462
Prosana Proffle Biskuit Waffle Tinggi Protein,0.011695906432748537,0.004166666666666667,0.00975609756097561,0.025369978858350954,0.0149253731343283
donat Krispy kreme original glazed,0.11111111111111112,0.0025,0.05365853658536585,0.04439746300211417,0.0746268656716417
Pisang tujuh bulan,0.05497076023391813,0.0005,0.000975609756097561,0.04756871035940804,0.0
Nutrisari Jeju orange,0.03508771929824561,0.0,0.0,0.029598308668076112,0.0820895522388059
Biskuit,0.26783625730994154,0.005750000000000001,0.0702439024390244,0.1587737843551797,0.0
Mie Sagu,0.11111111111111112,0.0001666666666666667,0.001951219512195122,0.09830866807610994,0.0
Tempe gembus P3G,0.04269005847953217,0.004750000000000001,0.006341463414634147,0.021775898520084568,0.0
ABC Sari Kacang Hijau,0.0935672514619883,0.0016666666666666668,0.0,0.07610993657505286,0.0
Kue putu cangkir,0.17777777777777778,0.004416666666666667,0.03414634146341464,0.1160676532769556,0.0
Indofood Sambal Pedas Dahsyat (135 ml),0.014619883040935673,0.0,0.0,0.010570824524312896,0.0298507462686567
Daun jonghe,0.0008187134502923977,0.022500000000000003,0.021463414634146343,0.004439746300211417,0.0052238805970149
Gatot,0.20292397660818715,0.0010833333333333335,0.0034146341463414634,0.17716701902748413,0.0
Sosis Kanzler German Bratwurst,0.08771929824561403,0.0,0.058536585365853655,0.0,0.0
Teh botol sosro less sugar,0.052631578947368425,0.0,0.0,0.046511627906976744,0.1641791044776119
Cassavastick,0.26900584795321636,0.0006666666666666668,0.09121951219512195,0.03636363636363636,0.0
Sate,0.058479532163742694,0.00275,0.10975609756097561,0.3784355179704017,0.0992537313432835
Chitato Maxx Spicy Mexican Chili Flavor,0.029239766081871347,0.0008333333333333334,0.029268292682926828,0.025369978858350954,0.0074626865671641
Nasi / Nasi Putih,0.10526315789473685,0.0025,0.0014634146341463415,0.08414376321353065,0.0
Jampang huma,0.0014619883040935672,0.2916666666666667,0.38146341463414635,0.01331923890063425,0.0104477611940298
Better Sandwich Biscuit,0.03508771929824561,0.0016666666666666668,0.03414634146341464,0.03805496828752643,0.0671641791044776
Starbucks cappuccino (nonfat milk),0.04678362573099415,0.006666666666666667,0.0,0.025369978858350954,0.0
Coca cola zero sugar,0.0,0.0,0.0,0.0,0.0
Umbi Uwi,0.0005263157894736842,0.1,0.4014634146341463,0.005919661733615222,0.003731343283582
Tempe gembus yogya,0.044444444444444446,0.005666666666666667,0.0034146341463414634,0.022410147991543342,0.0
Oreo dutch Cocoa wafer,0.029239766081871347,0.0008333333333333334,0.029268292682926828,0.03594080338266385,0.0671641791044776
Starbucks hot caffe mocha (whole milk),0.1929824561403509,0.010833333333333334,0.058536585365853655,0.08879492600422834,0.0
Yogurt greek heavenly blush strawberrt,0.09941520467836258,0.004166666666666667,0.04390243902439024,0.03805496828752643,0.0746268656716417
Monde Boromon Wafers rasa Strawberry susu,0.03508771929824561,0.0008333333333333334,0.029268292682926828,0.03594080338266385,0.0522388059701492
Ceriping getuk singkong,0.27017543859649124,0.001,0.10097560975609755,0.14312896405919662,0.0
